,state,geoid,year,month,cases,cases_avg,cases_avg_per_100k,deaths,deaths_avg,deaths_avg_per_100k,date,date_str
1525,Iowa,USA-19,2022,06,584.9,576.04,18.26,3.33,2.46,0.08,2022-06-01,2022-06
1526,Kansas,USA-20,2022,06,692.6,539.24,18.51,0.6,0.76,0.03,2022-06-01,2022-06
1527,Kentucky,USA-21,2022,06,1521.8,1540.51,34.48,6.63,6.28,0.14,2022-06-01,2022-06
1528,Louisiana,USA-22,2022,06,1628.73,1457.8,31.36,2.87,2.49,0.05,2022-06-01,2022-06
1529,Maine,USA-23,2022,06,234.13,232.05,17.26,2.3,2.04,0.15,2022-06-01,2022-06
1530,Maryland,USA-24,2022,06,1629.77,1604.95,26.55,6.4,5.86,0.1,2022-06-01,2022-06
1531,Massachusetts,USA-25,2022,06,1795.53,1859.89,26.98,11.67,11.15,0.16,2022-06-01,2022-06
1532,Michigan,USA-26,2022,06,2620.0,2460.16,24.63,18.7,16.06,0.16,2022-06-01,2022-06
1533,Minnesota,USA-27,2022,06,1522.77,1496.42,26.53,6.13,5.87,0.1,2022-06-01,2022-06
1534,Mississippi,USA-28,2022,06,892.73,791.78,26.6,1.93,1.52,0.05,2022-06-01,2022-06
1535,Missouri,USA-29,2022,06,1530.13,1574.05,25.65,4.67,5.32,0.09,2022-06-01,2022-06
1536,Montana,USA-30,2022,06,257.73,288.65,27.01,1.43,1.59,0.15,2022-06-01,2022-06
1537,Nebraska,USA-31,2022,06,431.73,395.1,20.42,1.53,2.23,0.12,2022-06-01,2022-06
1538,Nevada,USA-32,2022,06,1215.57,1113.79,36.16,5.2,4.79,0.15,2022-06-01,2022-06
1539,New Hampshire,USA-33,2022,06,218.37,230.58,16.96,1.6,1.51,0.11,2022-06-01,2022-06
1540,New Jersey,USA-34,2022,06,3138.53,3167.54,35.66,11.57,11.05,0.12,2022-06-01,2022-06
1541,New Mexico,USA-35,2022,06,927.7,879.91,41.96,5.0,5.4,0.26,2022-06-01,2022-06
1542,New York,USA-36,2022,06,5619.83,5649.99,29.04,22.03,20.8,0.11,2022-06-01,2022-06
1543,North Carolina,USA-37,2022,06,4030.7,3354.81,31.99,18.83,2.35,0.02,2022-06-01,2022-06
1544,North Dakota,USA-38,2022,06,173.3,166.52,21.85,0.43,0.5,0.07,2022-06-01,2022-06
1545,Northern Mariana Islands,USA-69,2022,06,15.43,10.0,18.56,0.03,0.01,0.02,2022-06-01,2022-06
1546,Ohio,USA-39,2022,06,2844.33,2445.27,20.92,7.47,6.5,0.06,2022-06-01,2022-06
1547,Oklahoma,USA-40,2022,06,883.37,718.73,18.16,1.73,2.21,0.06,2022-06-01,2022-06
1548,Oregon,USA-41,2022,06,1541.47,1488.16,35.28,5.93,5.94,0.14,2022-06-01,2022-06
1549,Pennsylvania,USA-42,2022,06,2686.83,2673.56,20.88,19.4,18.25,0.15,2022-06-01,2022-06
1550,Puerto Rico,USA-72,2022,06,3432.7,3433.74,101.38,6.93,6.31,0.19,2022-06-01,2022-06
1551,Rhode Island,USA-44,2022,06,332.63,345.26,32.59,1.0,1.13,0.11,2022-06-01,2022-06
1552,South Carolina,USA-45,2022,06,1688.13,1397.45,27.14,4.27,2.74,0.05,2022-06-01,2022-06
1553,South Dakota,USA-46,2022,06,160.63,130.78,14.78,0.37,0.3,0.03,2022-06-01,2022-06
1554,Tennessee,USA-47,2022,06,1851.97,1766.82,25.87,6.43,6.7,0.1,2022-06-01,2022-06
1555,Texas,USA-48,2022,06,7893.53,7265.23,25.06,11.07,9.64,0.03,2022-06-01,2022-06
1556,Utah,USA-49,2022,06,1130.97,932.41,29.08,1.9,1.44,0.04,2022-06-01,2022-06
1557,Vermont,USA-50,2022,06,140.27,131.58,21.08,0.73,0.66,0.11,2022-06-01,2022-06
1558,Virgin Islands,USA-78,2022,06,49.53,47.8,45.0,0.17,0.2,0.19,2022-06-01,2022-06
1559,Virginia,USA-51,2022,06,2715.83,2688.28,31.49,6.97,5.64,0.07,2022-06-01,2022-06
1560,Washington,USA-53,2022,06,2721.87,2595.22,34.08,10.33,9.14,0.12,2022-06-01,2022-06
1561,West Virginia,USA-54,2022,06,552.6,544.6,30.39,3.87,3.69,0.21,2022-06-01,2022-06
1562,Wisconsin,USA-55,2022,06,1701.97,1708.93,29.35,6.57,6.16,0.11,2022-06-01,2022-06
1563,Wyoming,USA-56,2022,06,199.47,195.67,33.81,0.47,0.42,0.07,2022-06-01,2022-06
1564,Alabama,USA-01,2022,07,2165.97,2252.28,45.93,4.39,4.97,0.1,2022-07-01,2022-07
1565,Alaska,USA-02,2022,07,362.0,410.94,56.18,0.77,0.77,0.1,2022-07-01,2022-07
1566,American Samoa,USA-60,2022,07,34.1,65.18,131.84,0.06,0.06,0.13,2022-07-01,2022-07
1567,Arizona,USA-04,2022,07,2285.87,2394.5,32.9,8.16,8.97,0.12,2022-07-01,2022-07
1568,Arkansas,USA-05,2022,07,1236.74,1241.51,41.14,4.45,4.06,0.13,2022-07-01,2022-07
1569,California,USA-06,2022,07,19322.29,19555.17,49.49,38.55,38.41,0.1,2022-07-01,2022-07
1570,Colorado,USA-08,2022,07,2018.06,1963.82,34.1,7.29,7.16,0.12,2022-07-01,2022-07
1571,Connecticut,USA-09,2022,07,826.26,810.37,22.73,1.84,1.87,0.05,2022-07-01,2022-07
1572,Delaware,USA-10,2022,07,290.16,298.75,30.68,1.29,1.37,0.14,2022-07-01,2022-07
1573,District of Columbia,USA-11,2022,07,184.42,197.63,28.0,0.48,0.4,0.06,2022-07-01,2022-07
1574,Florida,USA-12,2022,07,9909.77,10575.57,49.24,56.94,58.92,0.27,2022-07-01,2022-07
1575,Georgia,USA-13,2022,07,3199.52,3290.5,30.86,14.35,16.14,0.15,2022-07-01,2022-07
1576,Guam,USA-66,2022,07,106.77,113.08,67.12,0.26,0.29,0.17,2022-07-01,2022-07
1577,Hawaii,USA-15,2022,07,533.52,617.55,43.62,2.16,2.3,0.16,2022-07-01,2022-07
1578,Idaho,USA-16,2022,07,504.32,515.56,28.85,2.03,1.94,0.11,2022-07-01,2022-07
1579,Illinois,USA-17,2022,07,4294.16,4435.6,35.0,9.48,10.33,0.08,2022-07-01,2022-07
1580,Indiana,USA-18,2022,07,1824.23,1790.78,26.6,6.74,7.17,0.11,2022-07-01,2022-07
1581,Iowa,USA-19,2022,07,662.84,703.23,22.29,3.03,2.95,0.1,2022-07-01,2022-07
1582,Kansas,USA-20,2022,07,906.61,889.72,30.54,0.48,0.58,0.02,2022-07-01,2022-07
1583,Kentucky,USA-21,2022,07,1847.97,1928.05,43.15,6.71,6.57,0.15,2022-07-01,2022-07
1584,Louisiana,USA-22,2022,07,2228.19,2340.67,50.35,5.13,5.05,0.11,2022-07-01,2022-07
1585,Maine,USA-23,2022,07,195.84,207.63,15.45,1.68,2.04,0.15,2022-07-01,2022-07
1586,Maryland,USA-24,2022,07,1447.94,1513.87,25.04,5.94,6.15,0.1,2022-07-01,2022-07
1587,Massachusetts,USA-25,2022,07,1361.84,1504.61,21.83,7.48,8.84,0.13,2022-07-01,2022-07
1588,Michigan,USA-26,2022,07,2125.19,2295.92,22.99,16.45,19.02,0.19,2022-07-01,2022-07
1589,Minnesota,USA-27,2022,07,1206.55,1377.58,24.42,5.35,6.04,0.11,2022-07-01,2022-07
1590,Mississippi,USA-28,2022,07,1290.71,1353.29,45.47,3.97,4.86,0.16,2022-07-01,2022-07
1591,Missouri,USA-29,2022,07,2120.0,1967.86,32.06,7.35,6.36,0.1,2022-07-01,2022-07
1592,Montana,USA-30,2022,07,363.61,326.18,30.52,0.94,0.82,0.08,2022-07-01,2022-07
1593,Nebraska,USA-31,2022,07,509.74,534.64,27.64,1.03,1.38,0.07,2022-07-01,2022-07
1594,Nevada,USA-32,2022,07,1698.68,1009.3,32.77,5.87,6.17,0.2,2022-07-01,2022-07
1595,New Hampshire,USA-33,2022,07,199.29,211.13,15.53,1.35,1.53,0.11,2022-07-01,2022-07
1596,New Jersey,USA-34,2022,07,3513.68,3461.37,38.97,7.03,7.64,0.09,2022-07-01,2022-07
1597,New Mexico,USA-35,2022,07,877.19,932.49,44.47,9.84,10.03,0.48,2022-07-01,2022-07
1598,New York,USA-36,2022,07,6635.81,6840.48,35.16,18.97,19.77,0.1,2022-07-01,2022-07
1599,North Carolina,USA-37,2022,07,3724.74,3871.44,36.91,8.84,9.73,0.09,2022-07-01,2022-07
1600,North Dakota,USA-38,2022,07,243.9,236.54,31.04,0.42,0.58,0.08,2022-07-01,2022-07
1601,Northern Mariana Islands,USA-69,2022,07,28.74,57.94,107.53,0.06,0.08,0.15,2022-07-01,2022-07
1602,Ohio,USA-39,2022,07,3219.0,3282.23,28.08,5.9,7.2,0.06,2022-07-01,2022-07
1603,Oklahoma,USA-40,2022,07,1438.19,1517.58,38.35,3.35,3.09,0.08,2022-07-01,2022-07
1604,Oregon,USA-41,2022,07,1247.16,1372.97,32.55,9.29,8.97,0.21,2022-07-01,2022-07
1605,Pennsylvania,USA-42,2022,07,2494.77,2666.36,20.83,13.52,14.56,0.11,2022-07-01,2022-07
1606,Puerto Rico,USA-72,2022,07,2608.23,2616.12,77.24,6.35,6.72,0.2,2022-07-01,2022-07
1607,Rhode Island,USA-44,2022,07,246.13,263.64,24.89,0.68,0.74,0.07,2022-07-01,2022-07
1608,South Carolina,USA-45,2022,07,1895.45,1961.72,38.1,5.13,5.34,0.1,2022-07-01,2022-07
1609,South Dakota,USA-46,2022,07,185.9,200.99,22.72,0.58,0.55,0.06,2022-07-01,2022-07
1610,Tennessee,USA-47,2022,07,2435.06,2526.21,36.99,10.71,10.81,0.16,2022-07-01,2022-07
1611,Texas,USA-48,2022,07,10898.23,11492.7,39.64,17.87,18.18,0.06,2022-07-01,2022-07
1612,Utah,USA-49,2022,07,884.23,1007.63,31.43,2.13,2.3,0.07,2022-07-01,2022-07
1613,Vermont,USA-50,2022,07,63.9,75.05,12.03,0.32,0.31,0.05,2022-07-01,2022-07
1614,Virgin Islands,USA-78,2022,07,27.32,28.54,26.87,0.06,0.17,0.16,2022-07-01,2022-07
1615,Virginia,USA-51,2022,07,2757.58,2911.65,34.11,10.32,11.49,0.13,2022-07-01,2022-07
1616,Washington,USA-53,2022,07,2350.55,2461.84,32.33,12.06,12.32,0.16,2022-07-01,2022-07
1617,West Virginia,USA-54,2022,07,729.16,742.16,41.41,2.97,2.66,0.15,2022-07-01,2022-07
1618,Wisconsin,USA-55,2022,07,1647.32,1709.82,29.37,4.03,4.47,0.08,2022-07-01,2022-07
1619,Wyoming,USA-56,2022,07,179.84,194.18,33.55,0.71,0.76,0.13,2022-07-01,2022-07
1620,Alabama,USA-01,2022,08,2174.32,2090.01,42.62,7.16,5.22,0.11,2022-08-01,2022-08
1621,Alaska,USA-02,2022,08,349.94,333.08,45.53,0.87,0.77,0.11,2022-08-01,2022-08
1622,American Samoa,USA-60,2022,08,22.48,29.19,59.04,0.03,0.01,0.03,2022-08-01,2022-08
1623,Arizona,USA-04,2022,08,1869.19,1788.69,24.57,11.16,9.95,0.14,2022-08-01,2022-08
1624,Arkansas,USA-05,2022,08,926.06,936.99,31.05,6.42,6.62,0.22,2022-08-01,2022-08
1625,California,USA-06,2022,08,12624.9,12832.01,32.47,44.77,45.07,0.11,2022-08-01,2022-08
1626,Colorado,USA-08,2022,08,1113.45,1106.44,19.21,5.68,5.71,0.1,2022-08-01,2022-08
1627,Connecticut,USA-09,2022,08,661.1,688.91,19.32,5.39,3.47,0.1,2022-08-01,2022-08
1628,Delaware,USA-10,2022,08,280.55,277.51,28.5,0.58,0.57,0.06,2022-08-01,2022-08
1629,District of Columbia,USA-11,2022,08,117.65,120.84,17.12,0.55,0.54,0.08,2022-08-01,2022-08
1630,Florida,USA-12,2022,08,7608.06,7544.47,35.13,73.81,71.85,0.33,2022-08-01,2022-08
1631,Georgia,USA-13,2022,08,3733.19,3574.68,33.52,22.52,19.74,0.18,2022-08-01,2022-08
1632,Guam,USA-66,2022,08,88.35,88.69,52.64,0.29,0.55,0.32,2022-08-01,2022-08
1633,Hawaii,USA-15,2022,08,429.35,417.82,29.51,2.35,2.24,0.16,2022-08-01,2022-08
1634,Idaho,USA-16,2022,08,346.48,341.74,19.12,2.58,2.52,0.14,2022-08-01,2022-08
1635,Illinois,USA-17,2022,08,4004.42,3858.88,30.45,14.39,13.98,0.11,2022-08-01,2022-08
1636,Indiana,USA-18,2022,08,2163.39,2106.31,31.29,10.71,10.18,0.15,2022-08-01,2022-08
1637,Iowa,USA-19,2022,08,822.19,754.26,23.91,5.1,4.39,0.14,2022-08-01,2022-08
1638,Kansas,USA-20,2022,08,942.06,842.82,28.93,0.87,1.12,0.04,2022-08-01,2022-08
1639,Kentucky,USA-21,2022,08,2616.23,2409.81,53.94,10.55,9.15,0.2,2022-08-01,2022-08
1640,Louisiana,USA-22,2022,08,1720.81,1639.47,35.27,9.68,9.48,0.2,2022-08-01,2022-08
1641,Maine,USA-23,2022,08,219.71,217.53,16.18,1.45,1.72,0.13,2022-08-01,2022-08
1642,Maryland,USA-24,2022,08,1409.87,1380.04,22.83,6.94,7.02,0.12,2022-08-01,2022-08
1643,Massachusetts,USA-25,2022,08,1236.48,1389.59,20.16,6.9,7.58,0.11,2022-08-01,2022-08
1644,Michigan,USA-26,2022,08,3162.81,2808.8,28.13,19.68,17.33,0.17,2022-08-01,2022-08
1645,Minnesota,USA-27,2022,08,1298.55,1437.57,25.49,4.39,5.09,0.09,2022-08-01,2022-08
1646,Mississippi,USA-28,2022,08,1223.13,1218.35,40.94,4.71,5.28,0.18,2022-08-01,2022-08
1647,Missouri,USA-29,2022,08,1454.52,1785.1,29.09,9.9,9.55,0.16,2022-08-01,2022-08
1648,Montana,USA-30,2022,08,245.39,274.93,25.72,1.0,1.14,0.11,2022-08-01,2022-08
1649,Nebraska,USA-31,2022,08,450.0,439.57,22.72,2.87,2.71,0.14,2022-08-01,2022-08
1650,Nevada,USA-32,2022,08,486.35,437.21,14.19,5.77,5.24,0.17,2022-08-01,2022-08
1651,New Hampshire,USA-33,2022,08,196.23,187.9,13.82,1.13,1.08,0.08,2022-08-01,2022-08
1652,New Jersey,USA-34,2022,08,2556.87,2736.43,30.81,9.52,9.36,0.11,2022-08-01,2022-08
1653,New Mexico,USA-35,2022,08,653.84,657.03,31.33,6.48,5.94,0.28,2022-08-01,2022-08
1654,New York,USA-36,2022,08,5592.1,5583.27,28.7,26.68,25.37,0.13,2022-08-01,2022-08
1655,North Carolina,USA-37,2022,08,4424.71,4045.89,38.58,27.48,12.44,0.12,2022-08-01,2022-08
1656,North Dakota,USA-38,2022,08,231.81,235.18,30.86,1.26,1.03,0.14,2022-08-01,2022-08
1657,Northern Mariana Islands,USA-69,2022,08,12.9,20.41,37.88,0.1,0.11,0.21,2022-08-01,2022-08
1658,Ohio,USA-39,2022,08,3267.87,3680.9,31.49,11.97,12.71,0.11,2022-08-01,2022-08
1659,Oklahoma,USA-40,2022,08,1590.03,1551.96,39.22,3.03,3.33,0.08,2022-08-01,2022-08
1660,Oregon,USA-41,2022,08,896.55,891.29,21.13,10.03,10.19,0.24,2022-08-01,2022-08
1661,Pennsylvania,USA-42,2022,08,3300.23,3097.76,24.2,17.13,15.44,0.12,2022-08-01,2022-08
1662,Puerto Rico,USA-72,2022,08,2243.32,2393.06,70.66,6.55,6.49,0.19,2022-08-01,2022-08
1663,Rhode Island,USA-44,2022,08,201.26,238.69,22.53,0.42,0.5,0.05,2022-08-01,2022-08
1664,South Carolina,USA-45,2022,08,2229.55,1938.91,37.66,2.29,2.62,0.05,2022-08-01,2022-08
1665,South Dakota,USA-46,2022,08,234.23,212.31,24.0,1.19,1.03,0.12,2022-08-01,2022-08
1666,Tennessee,USA-47,2022,08,3046.61,2878.54,42.15,13.94,13.33,0.19,2022-08-01,2022-08
1667,Texas,USA-48,2022,08,9511.23,9116.03,31.44,30.16,28.94,0.1,2022-08-01,2022-08
1668,Utah,USA-49,2022,08,533.32,614.42,19.17,2.19,2.41,0.07,2022-08-01,2022-08
1669,Vermont,USA-50,2022,08,85.77,74.42,11.92,0.45,0.54,0.09,2022-08-01,2022-08
1670,Virgin Islands,USA-78,2022,08,30.19,27.23,25.63,0.06,0.1,0.1,2022-08-01,2022-08
1671,Virginia,USA-51,2022,08,2754.52,2650.44,31.05,16.06,15.16,0.18,2022-08-01,2022-08
1672,Washington,USA-53,2022,08,1684.52,1623.7,21.32,13.81,13.33,0.18,2022-08-01,2022-08
1673,West Virginia,USA-54,2022,08,889.0,841.46,46.95,4.19,4.23,0.24,2022-08-01,2022-08
1674,Wisconsin,USA-55,2022,08,1764.0,1723.89,29.61,4.84,4.45,0.08,2022-08-01,2022-08
1675,Wyoming,USA-56,2022,08,154.74,146.81,25.37,0.81,0.79,0.14,2022-08-01,2022-08
1676,Alabama,USA-01,2022,09,1035.47,1215.76,24.79,10.33,10.92,0.22,2022-09-01,2022-09
1677,Alaska,USA-02,2022,09,122.47,151.4,20.69,0.8,1.7,0.23,2022-09-01,2022-09
1678,American Samoa,USA-60,2022,09,2.53,16.18,32.72,0.0,0.03,0.06,2022-09-01,2022-09
1679,Arizona,USA-04,2022,09,572.87,755.52,10.38,8.53,9.61,0.13,2022-09-01,2022-09
1680,Arkansas,USA-05,2022,09,633.5,690.85,22.89,8.23,6.98,0.23,2022-09-01,2022-09
1681,California,USA-06,2022,09,5746.73,6026.08,15.25,33.97,31.07,0.08,2022-09-01,2022-09
1682,Colorado,USA-08,2022,09,791.33,756.33,13.13,4.87,4.92,0.08,2022-09-01,2022-09
1683,Connecticut,USA-09,2022,09,727.23,705.2,19.78,3.2,4.97,0.14,2022-09-01,2022-09
1684,Delaware,USA-10,2022,09,199.17,196.62,20.19,2.3,1.77,0.18,2022-09-01,2022-09
1685,District of Columbia,USA-11,2022,09,78.27,78.17,11.08,0.37,0.18,0.03,2022-09-01,2022-09
1686,Florida,USA-12,2022,09,3105.0,3577.6,16.66,52.1,57.29,0.27,2022-09-01,2022-09
1687,Georgia,USA-13,2022,09,1095.87,2009.26,18.84,16.63,18.56,0.17,2022-09-01,2022-09
1688,Guam,USA-66,2022,09,21.0,26.79,15.9,0.4,0.28,0.17,2022-09-01,2022-09
1689,Hawaii,USA-15,2022,09,541.27,182.66,12.9,1.4,1.61,0.11,2022-09-01,2022-09
1690,Idaho,USA-16,2022,09,215.6,227.02,12.7,2.03,1.98,0.11,2022-09-01,2022-09
1691,Illinois,USA-17,2022,09,2494.6,2713.74,21.42,12.33,11.92,0.09,2022-09-01,2022-09
1692,Indiana,USA-18,2022,09,873.13,1073.86,15.95,9.67,9.88,0.15,2022-09-01,2022-09
1693,Iowa,USA-19,2022,09,448.3,522.82,16.57,4.57,5.01,0.16,2022-09-01,2022-09
1694,Kansas,USA-20,2022,09,471.7,532.53,18.28,17.87,5.08,0.18,2022-09-01,2022-09
1695,Kentucky,USA-21,2022,09,1374.47,1609.0,36.01,9.67,10.4,0.23,2022-09-01,2022-09
1696,Louisiana,USA-22,2022,09,809.3,970.03,20.87,6.5,6.13,0.13,2022-09-01,2022-09
1697,Maine,USA-23,2022,09,230.6,221.65,16.49,2.27,2.15,0.16,2022-09-01,2022-09
1698,Maryland,USA-24,2022,09,897.47,919.84,15.22,7.03,7.18,0.12,2022-09-01,2022-09
1699,Massachusetts,USA-25,2022,09,1523.07,1276.88,18.52,10.53,9.11,0.13,2022-09-01,2022-09
1700,Michigan,USA-26,2022,09,2193.6,2438.31,24.42,19.53,20.29,0.2,2022-09-01,2022-09
1701,Minnesota,USA-27,2022,09,1132.6,986.88,17.5,7.4,6.5,0.12,2022-09-01,2022-09
1702,Mississippi,USA-28,2022,09,480.53,647.74,21.76,3.93,4.13,0.14,2022-09-01,2022-09
1703,Missouri,USA-29,2022,09,1348.6,1269.7,20.69,8.87,6.93,0.11,2022-09-01,2022-09
1704,Montana,USA-30,2022,09,213.73,181.34,16.97,0.53,0.89,0.08,2022-09-01,2022-09
1705,Nebraska,USA-31,2022,09,255.27,280.76,14.51,2.9,1.93,0.1,2022-09-01,2022-09
1706,Nevada,USA-32,2022,09,198.37,249.89,8.11,3.4,3.6,0.11,2022-09-01,2022-09
1707,New Hampshire,USA-33,2022,09,199.07,195.62,14.39,1.43,1.38,0.1,2022-09-01,2022-09
1708,New Jersey,USA-34,2022,09,2132.27,2087.22,23.5,6.07,6.47,0.07,2022-09-01,2022-09
1709,New Mexico,USA-35,2022,09,245.77,269.91,12.87,4.0,5.03,0.24,2022-09-01,2022-09
1710,New York,USA-36,2022,09,4439.1,4351.24,22.37,23.13,22.24,0.11,2022-09-01,2022-09
1711,North Carolina,USA-37,2022,09,2601.5,2920.66,27.85,6.33,6.97,0.07,2022-09-01,2022-09
1712,North Dakota,USA-38,2022,09,159.63,157.5,20.67,0.53,0.98,0.13,2022-09-01,2022-09
1713,Northern Mariana Islands,USA-69,2022,09,1.7,3.63,6.74,0.0,0.01,0.02,2022-09-01,2022-09
1714,Ohio,USA-39,2022,09,3140.0,2851.88,24.4,15.0,12.88,0.11,2022-09-01,2022-09
1715,Oklahoma,USA-40,2022,09,917.9,1004.78,25.39,4.5,4.05,0.11,2022-09-01,2022-09
1716,Oregon,USA-41,2022,09,554.27,587.9,13.94,4.97,5.44,0.13,2022-09-01,2022-09
1717,Pennsylvania,USA-42,2022,09,2286.7,2452.25,19.16,16.57,17.81,0.14,2022-09-01,2022-09
1718,Puerto Rico,USA-72,2022,09,1109.23,1141.52,33.7,6.03,5.86,0.17,2022-09-01,2022-09
1719,Rhode Island,USA-44,2022,09,294.1,248.91,23.5,0.87,0.82,0.08,2022-09-01,2022-09
1720,South Carolina,USA-45,2022,09,1126.43,1398.66,27.16,3.4,3.45,0.07,2022-09-01,2022-09
1721,South Dakota,USA-46,2022,09,127.47,150.44,17.0,0.93,1.12,0.13,2022-09-01,2022-09
1722,Tennessee,USA-47,2022,09,1371.5,1543.04,22.6,12.4,11.55,0.17,2022-09-01,2022-09
1723,Texas,USA-48,2022,09,4817.57,5361.8,18.49,20.87,21.49,0.07,2022-09-01,2022-09
1724,Utah,USA-49,2022,09,387.1,342.29,10.68,1.77,1.53,0.05,2022-09-01,2022-09
1725,Vermont,USA-50,2022,09,71.17,75.08,12.03,0.4,0.5,0.08,2022-09-01,2022-09
1726,Virgin Islands,USA-78,2022,09,14.77,19.8,18.64,0.03,0.07,0.06,2022-09-01,2022-09
1727,Virginia,USA-51,2022,09,1620.07,1748.5,20.48,15.0,14.72,0.17,2022-09-01,2022-09
1728,Washington,USA-53,2022,09,1055.17,1035.03,13.59,9.9,9.15,0.12,2022-09-01,2022-09
1729,West Virginia,USA-54,2022,09,596.4,654.14,36.5,4.33,4.31,0.24,2022-09-01,2022-09
1730,Wisconsin,USA-55,2022,09,1141.43,1179.54,20.26,6.37,6.4,0.11,2022-09-01,2022-09
1731,Wyoming,USA-56,2022,09,63.33,71.23,12.31,0.43,0.49,0.08,2022-09-01,2022-09
1732,Alabama,USA-01,2022,10,368.0,445.45,9.08,4.35,4.64,0.09,2022-10-01,2022-10
1733,Alaska,USA-02,2022,10,64.13,73.68,10.07,1.55,2.39,0.33,2022-10-01,2022-10
1734,American Samoa,USA-60,2022,10,0.42,1.66,3.34,0.0,0.0,0.0,2022-10-01,2022-10
1735,Arizona,USA-04,2022,10,526.65,567.18,7.79,5.74,6.4,0.09,2022-10-01,2022-10
1736,Arkansas,USA-05,2022,10,264.87,280.79,9.3,10.45,11.36,0.38,2022-10-01,2022-10
1737,California,USA-06,2022,10,3260.68,3709.36,9.39,30.32,32.78,0.08,2022-10-01,2022-10
1738,Colorado,USA-08,2022,10,646.65,673.27,11.69,3.55,4.0,0.07,2022-10-01,2022-10
1739,Connecticut,USA-09,2022,10,524.52,550.53,15.44,3.16,3.33,0.09,2022-10-01,2022-10
1740,Delaware,USA-10,2022,10,150.65,160.58,16.49,1.16,1.71,0.18,2022-10-01,2022-10
1741,District of Columbia,USA-11,2022,10,38.55,42.59,6.04,0.16,0.53,0.07,2022-10-01,2022-10
1742,Florida,USA-12,2022,10,993.61,1464.08,6.82,24.52,36.53,0.17,2022-10-01,2022-10
1743,Georgia,USA-13,2022,10,464.94,534.98,5.02,10.97,12.59,0.12,2022-10-01,2022-10
1744,Guam,USA-66,2022,10,8.32,8.71,5.17,0.06,0.08,0.05,2022-10-01,2022-10
1745,Hawaii,USA-15,2022,10,185.42,180.73,12.76,0.58,0.7,0.05,2022-10-01,2022-10
1746,Idaho,USA-16,2022,10,129.42,147.83,8.27,1.32,1.43,0.08,2022-10-01,2022-10
1747,Illinois,USA-17,2022,10,1695.16,1673.11,13.2,9.65,10.2,0.08,2022-10-01,2022-10
1748,Indiana,USA-18,2022,10,502.32,560.35,8.32,6.23,7.34,0.11,2022-10-01,2022-10
1749,Iowa,USA-19,2022,10,220.29,248.73,7.88,3.23,3.71,0.12,2022-10-01,2022-10
1750,Kansas,USA-20,2022,10,300.0,355.18,12.19,2.48,2.44,0.08,2022-10-01,2022-10
1751,Kentucky,USA-21,2022,10,845.26,1199.2,26.84,11.39,10.32,0.23,2022-10-01,2022-10
1752,Louisiana,USA-22,2022,10,198.16,260.47,5.6,3.29,4.52,0.1,2022-10-01,2022-10
1753,Maine,USA-23,2022,10,242.58,270.24,20.1,2.19,2.23,0.17,2022-10-01,2022-10
1754,Maryland,USA-24,2022,10,597.71,643.75,10.65,5.13,5.45,0.09,2022-10-01,2022-10
1755,Massachusetts,USA-25,2022,10,1151.48,1312.19,19.04,10.23,10.69,0.15,2022-10-01,2022-10
1756,Michigan,USA-26,2022,10,1613.19,1764.93,17.67,20.19,21.75,0.22,2022-10-01,2022-10
1757,Minnesota,USA-27,2022,10,685.52,779.23,13.82,5.61,6.13,0.11,2022-10-01,2022-10
1758,Mississippi,USA-28,2022,10,180.65,194.89,6.55,1.81,2.38,0.08,2022-10-01,2022-10
1759,Missouri,USA-29,2022,10,526.84,643.32,10.48,4.9,6.68,0.11,2022-10-01,2022-10
1760,Montana,USA-30,2022,10,125.84,143.36,13.41,1.74,1.74,0.17,2022-10-01,2022-10
1761,Nebraska,USA-31,2022,10,-75.06,158.66,8.2,0.26,1.5,0.08,2022-10-01,2022-10
1762,Nevada,USA-32,2022,10,175.26,172.0,5.58,1.71,2.08,0.07,2022-10-01,2022-10
1763,New Hampshire,USA-33,2022,10,221.16,227.65,16.74,1.48,1.41,0.1,2022-10-01,2022-10
1764,New Jersey,USA-34,2022,10,1836.65,1844.81,20.77,5.55,5.51,0.06,2022-10-01,2022-10
1765,New Mexico,USA-35,2022,10,308.39,290.77,13.87,2.45,2.42,0.12,2022-10-01,2022-10
1766,New York,USA-36,2022,10,4261.61,4290.36,22.05,42.0,27.04,0.14,2022-10-01,2022-10
1767,North Carolina,USA-37,2022,10,1244.32,1558.53,14.86,13.81,5.48,0.05,2022-10-01,2022-10
1768,North Dakota,USA-38,2022,10,113.1,128.29,16.83,0.74,0.99,0.13,2022-10-01,2022-10
1769,Northern Mariana Islands,USA-69,2022,10,0.0,0.33,0.62,0.0,0.0,0.0,2022-10-01,2022-10
1770,Ohio,USA-39,2022,10,1332.0,1503.33,12.86,10.39,11.82,0.1,2022-10-01,2022-10
1771,Oklahoma,USA-40,2022,10,340.45,435.14,11.0,5.03,5.3,0.13,2022-10-01,2022-10
1772,Oregon,USA-41,2022,10,432.65,500.71,11.87,3.84,4.43,0.11,2022-10-01,2022-10
1773,Pennsylvania,USA-42,2022,10,1641.48,1842.47,14.39,15.87,17.42,0.14,2022-10-01,2022-10
1774,Puerto Rico,USA-72,2022,10,808.0,843.97,24.92,3.48,3.97,0.12,2022-10-01,2022-10
